encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.57371484375,62.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.58482470703125,62.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.612723388671875,62.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5943798828125,62.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5572266845703124,62.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6087652587890624,61.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6147689208984375,61.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5849298095703126,61.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6519267578125,61.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6347261962890625,60.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.160586669921875,60.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.22424658203125,60.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.313622314453125,59.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.319656982421875,59.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.34155224609375,58.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.331702880859375,58.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.669200439453125,58.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.621157958984375,58.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7193887939453125,58.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6100255126953125,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6682052001953125,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.657364013671875,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.34691259765625,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.181816162109375,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.346366455078125,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.293096435546875,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.306998291015625,57.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.2978935546875,56.0
540.0,6.0,1024.0,1024.0,512.0,3072.0,512.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,10.0,10.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.293833740234375,56.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.17509228515625,56.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.17541357421875,57.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.151296142578125,58.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.202669677734375,59.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.16833837890625,60.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.134857421875,60.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.182516357421875,61.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.193603271484375,62.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.566377685546875,62.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.769486572265625,63.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.758279052734375,63.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.77663818359375,64.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.53292822265625,64.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.455685546875,65.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.187349365234375,65.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.17358837890625,65.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.29226806640625,66.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.369046142578125,66.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.253606689453125,66.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.420375244140625,66.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.466693115234375,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.37174267578125,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.547627197265625,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.43375048828125,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.4198154296875,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.190295166015625,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.209181884765625,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.187449462890625,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.17242333984375,67.0
768.0,12.0,512.0,2048.0,3072.0,1024.0,1024.0,2048.0,512.0,3072.0,2048.0,512.0,3072.0,3072.0,2.0,12.0,8.0,12.0,8.0,12.0,2.0,2.0,12.0,8.0,8.0,6.0,2.160296142578125,67.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7321251220703124,66.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.775240966796875,65.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.782705078125,65.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.978152099609375,64.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.9972060546875,63.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.9766861572265626,63.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.07040478515625,63.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.9959493408203124,62.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7229046630859375,62.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7622421875,62.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.7312347412109375,61.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.051821533203125,61.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.002794921875,61.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.12031689453125,61.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.0358294677734374,61.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.989144287109375,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.1108974609375,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.963270263671875,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.0244384765625,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.12200146484375,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.9742794189453126,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.016010986328125,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.09019775390625,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.0086690673828125,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.129618408203125,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.219805419921875,60.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.06437548828125,59.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.099563720703125,59.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,2.186296142578125,59.0
540.0,8.0,3072.0,2048.0,1024.0,512.0,1024.0,3072.0,512.0,512.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,6.0,12.0,4.0,2.0,2.0,10.0,-1.0,-1.0,-1.0,-1.0,1.985610595703125,59.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7075196533203125,59.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.6798538818359374,59.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.731180908203125,59.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.6941798095703124,59.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.6495087890625,58.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.668532958984375,58.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.8650450439453126,58.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,2.05575927734375,58.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,2.0452568359375,58.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.9326802978515625,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,2.118066162109375,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,2.70127978515625,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7310380859375,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.725653076171875,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.76847216796875,57.0
540.0,8.0,512.0,2048.0,512.0,512.0,512.0,2048.0,1024.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,2.0,2.0,10.0,4.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,1.7351265869140624,56.0
