encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_0,encoder_ffn_embed_dim_1,encoder_ffn_embed_dim_2,encoder_ffn_embed_dim_3,encoder_ffn_embed_dim_4,encoder_ffn_embed_dim_5,encoder_ffn_embed_dim_6,encoder_ffn_embed_dim_7,encoder_ffn_embed_dim_8,encoder_ffn_embed_dim_9,encoder_ffn_embed_dim_10,encoder_ffn_embed_dim_11,encoder_self_attention_heads_0,encoder_self_attention_heads_1,encoder_self_attention_heads_2,encoder_self_attention_heads_3,encoder_self_attention_heads_4,encoder_self_attention_heads_5,encoder_self_attention_heads_6,encoder_self_attention_heads_7,encoder_self_attention_heads_8,encoder_self_attention_heads_9,encoder_self_attention_heads_10,encoder_self_attention_heads_11,latency,temp
768.0,12.0,3072.0,512.0,2048.0,1024.0,2048.0,2048.0,3072.0,3072.0,3072.0,1024.0,512.0,512.0,8.0,2.0,2.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,2.0,12.0,12.8744609375,27.0
768.0,12.0,3072.0,512.0,2048.0,1024.0,2048.0,2048.0,3072.0,3072.0,3072.0,1024.0,512.0,512.0,8.0,2.0,2.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,2.0,12.0,12.79042578125,33.0
768.0,12.0,3072.0,512.0,2048.0,1024.0,2048.0,2048.0,3072.0,3072.0,3072.0,1024.0,512.0,512.0,8.0,2.0,2.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,2.0,12.0,12.844048828125,32.0
768.0,12.0,3072.0,512.0,2048.0,1024.0,2048.0,2048.0,3072.0,3072.0,3072.0,1024.0,512.0,512.0,8.0,2.0,2.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,2.0,12.0,12.1651943359375,32.0
768.0,12.0,3072.0,512.0,2048.0,1024.0,2048.0,2048.0,3072.0,3072.0,3072.0,1024.0,512.0,512.0,8.0,2.0,2.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,2.0,12.0,12.69983203125,34.0
768.0,12.0,3072.0,512.0,3072.0,2048.0,512.0,1024.0,3072.0,3072.0,3072.0,2048.0,3072.0,1024.0,6.0,6.0,12.0,8.0,4.0,2.0,8.0,4.0,6.0,8.0,4.0,4.0,13.4115048828125,29.0
768.0,12.0,3072.0,512.0,3072.0,2048.0,512.0,1024.0,3072.0,3072.0,3072.0,2048.0,3072.0,1024.0,6.0,6.0,12.0,8.0,4.0,2.0,8.0,4.0,6.0,8.0,4.0,4.0,13.633439453125,33.0
768.0,12.0,3072.0,512.0,3072.0,2048.0,512.0,1024.0,3072.0,3072.0,3072.0,2048.0,3072.0,1024.0,6.0,6.0,12.0,8.0,4.0,2.0,8.0,4.0,6.0,8.0,4.0,4.0,13.80735546875,37.0
768.0,12.0,3072.0,512.0,3072.0,2048.0,512.0,1024.0,3072.0,3072.0,3072.0,2048.0,3072.0,1024.0,6.0,6.0,12.0,8.0,4.0,2.0,8.0,4.0,6.0,8.0,4.0,4.0,13.2571123046875,32.0
768.0,12.0,3072.0,512.0,3072.0,2048.0,512.0,1024.0,3072.0,3072.0,3072.0,2048.0,3072.0,1024.0,6.0,6.0,12.0,8.0,4.0,2.0,8.0,4.0,6.0,8.0,4.0,4.0,13.3804931640625,32.0
768.0,10.0,2048.0,512.0,1024.0,1024.0,2048.0,1024.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,-1.0,-1.0,10.147419921875,28.0
768.0,10.0,2048.0,512.0,1024.0,1024.0,2048.0,1024.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,-1.0,-1.0,9.90656640625,33.0
768.0,10.0,2048.0,512.0,1024.0,1024.0,2048.0,1024.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,-1.0,-1.0,10.19045703125,33.0
768.0,10.0,2048.0,512.0,1024.0,1024.0,2048.0,1024.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,-1.0,-1.0,10.0382109375,34.0
768.0,10.0,2048.0,512.0,1024.0,1024.0,2048.0,1024.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,-1.0,-1.0,9.993083984375,33.0
360.0,10.0,1024.0,2048.0,2048.0,2048.0,2048.0,2048.0,3072.0,1024.0,1024.0,1024.0,-1.0,-1.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,8.0,6.0,-1.0,-1.0,5.885642578125,28.0
360.0,10.0,1024.0,2048.0,2048.0,2048.0,2048.0,2048.0,3072.0,1024.0,1024.0,1024.0,-1.0,-1.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,8.0,6.0,-1.0,-1.0,5.63993798828125,32.0
360.0,10.0,1024.0,2048.0,2048.0,2048.0,2048.0,2048.0,3072.0,1024.0,1024.0,1024.0,-1.0,-1.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,8.0,6.0,-1.0,-1.0,5.9619912109375,31.0
360.0,10.0,1024.0,2048.0,2048.0,2048.0,2048.0,2048.0,3072.0,1024.0,1024.0,1024.0,-1.0,-1.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,8.0,6.0,-1.0,-1.0,5.6461865234375,31.0
360.0,10.0,1024.0,2048.0,2048.0,2048.0,2048.0,2048.0,3072.0,1024.0,1024.0,1024.0,-1.0,-1.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,8.0,8.0,6.0,-1.0,-1.0,6.15128564453125,32.0
540.0,10.0,512.0,1024.0,1024.0,3072.0,2048.0,512.0,2048.0,512.0,1024.0,3072.0,-1.0,-1.0,12.0,2.0,6.0,2.0,10.0,6.0,4.0,10.0,10.0,12.0,-1.0,-1.0,7.857837890625,27.0
540.0,10.0,512.0,1024.0,1024.0,3072.0,2048.0,512.0,2048.0,512.0,1024.0,3072.0,-1.0,-1.0,12.0,2.0,6.0,2.0,10.0,6.0,4.0,10.0,10.0,12.0,-1.0,-1.0,7.59623291015625,31.0
540.0,10.0,512.0,1024.0,1024.0,3072.0,2048.0,512.0,2048.0,512.0,1024.0,3072.0,-1.0,-1.0,12.0,2.0,6.0,2.0,10.0,6.0,4.0,10.0,10.0,12.0,-1.0,-1.0,7.864138671875,30.0
540.0,10.0,512.0,1024.0,1024.0,3072.0,2048.0,512.0,2048.0,512.0,1024.0,3072.0,-1.0,-1.0,12.0,2.0,6.0,2.0,10.0,6.0,4.0,10.0,10.0,12.0,-1.0,-1.0,7.850880859375,31.0
540.0,10.0,512.0,1024.0,1024.0,3072.0,2048.0,512.0,2048.0,512.0,1024.0,3072.0,-1.0,-1.0,12.0,2.0,6.0,2.0,10.0,6.0,4.0,10.0,10.0,12.0,-1.0,-1.0,7.85329541015625,30.0
360.0,10.0,2048.0,3072.0,2048.0,1024.0,1024.0,3072.0,2048.0,2048.0,512.0,1024.0,-1.0,-1.0,8.0,12.0,6.0,8.0,4.0,6.0,10.0,10.0,4.0,12.0,-1.0,-1.0,5.90437255859375,27.0
360.0,10.0,2048.0,3072.0,2048.0,1024.0,1024.0,3072.0,2048.0,2048.0,512.0,1024.0,-1.0,-1.0,8.0,12.0,6.0,8.0,4.0,6.0,10.0,10.0,4.0,12.0,-1.0,-1.0,6.0859248046875,31.0
360.0,10.0,2048.0,3072.0,2048.0,1024.0,1024.0,3072.0,2048.0,2048.0,512.0,1024.0,-1.0,-1.0,8.0,12.0,6.0,8.0,4.0,6.0,10.0,10.0,4.0,12.0,-1.0,-1.0,6.2124912109375,30.0
360.0,10.0,2048.0,3072.0,2048.0,1024.0,1024.0,3072.0,2048.0,2048.0,512.0,1024.0,-1.0,-1.0,8.0,12.0,6.0,8.0,4.0,6.0,10.0,10.0,4.0,12.0,-1.0,-1.0,6.3681962890625,31.0
360.0,10.0,2048.0,3072.0,2048.0,1024.0,1024.0,3072.0,2048.0,2048.0,512.0,1024.0,-1.0,-1.0,8.0,12.0,6.0,8.0,4.0,6.0,10.0,10.0,4.0,12.0,-1.0,-1.0,5.7510166015625,32.0
540.0,10.0,2048.0,512.0,2048.0,3072.0,1024.0,512.0,3072.0,2048.0,3072.0,2048.0,-1.0,-1.0,4.0,4.0,10.0,4.0,2.0,6.0,12.0,6.0,10.0,12.0,-1.0,-1.0,8.541015625,28.0
540.0,10.0,2048.0,512.0,2048.0,3072.0,1024.0,512.0,3072.0,2048.0,3072.0,2048.0,-1.0,-1.0,4.0,4.0,10.0,4.0,2.0,6.0,12.0,6.0,10.0,12.0,-1.0,-1.0,8.758091796875,30.0
540.0,10.0,2048.0,512.0,2048.0,3072.0,1024.0,512.0,3072.0,2048.0,3072.0,2048.0,-1.0,-1.0,4.0,4.0,10.0,4.0,2.0,6.0,12.0,6.0,10.0,12.0,-1.0,-1.0,8.8883095703125,33.0
540.0,10.0,2048.0,512.0,2048.0,3072.0,1024.0,512.0,3072.0,2048.0,3072.0,2048.0,-1.0,-1.0,4.0,4.0,10.0,4.0,2.0,6.0,12.0,6.0,10.0,12.0,-1.0,-1.0,8.6230849609375,31.0
540.0,10.0,2048.0,512.0,2048.0,3072.0,1024.0,512.0,3072.0,2048.0,3072.0,2048.0,-1.0,-1.0,4.0,4.0,10.0,4.0,2.0,6.0,12.0,6.0,10.0,12.0,-1.0,-1.0,9.1065986328125,31.0
480.0,10.0,3072.0,3072.0,512.0,3072.0,1024.0,2048.0,3072.0,2048.0,2048.0,1024.0,-1.0,-1.0,8.0,12.0,12.0,4.0,10.0,8.0,8.0,12.0,6.0,8.0,-1.0,-1.0,7.83687255859375,27.0
480.0,10.0,3072.0,3072.0,512.0,3072.0,1024.0,2048.0,3072.0,2048.0,2048.0,1024.0,-1.0,-1.0,8.0,12.0,12.0,4.0,10.0,8.0,8.0,12.0,6.0,8.0,-1.0,-1.0,7.969140625,32.0
480.0,10.0,3072.0,3072.0,512.0,3072.0,1024.0,2048.0,3072.0,2048.0,2048.0,1024.0,-1.0,-1.0,8.0,12.0,12.0,4.0,10.0,8.0,8.0,12.0,6.0,8.0,-1.0,-1.0,7.80170556640625,31.0
480.0,10.0,3072.0,3072.0,512.0,3072.0,1024.0,2048.0,3072.0,2048.0,2048.0,1024.0,-1.0,-1.0,8.0,12.0,12.0,4.0,10.0,8.0,8.0,12.0,6.0,8.0,-1.0,-1.0,7.9536826171875,32.0
480.0,10.0,3072.0,3072.0,512.0,3072.0,1024.0,2048.0,3072.0,2048.0,2048.0,1024.0,-1.0,-1.0,8.0,12.0,12.0,4.0,10.0,8.0,8.0,12.0,6.0,8.0,-1.0,-1.0,7.964818359375,32.0
768.0,8.0,2048.0,2048.0,512.0,512.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,6.0,8.0,12.0,8.0,12.0,4.0,-1.0,-1.0,-1.0,-1.0,9.2273837890625,28.0
768.0,8.0,2048.0,2048.0,512.0,512.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,6.0,8.0,12.0,8.0,12.0,4.0,-1.0,-1.0,-1.0,-1.0,8.7504638671875,31.0
768.0,8.0,2048.0,2048.0,512.0,512.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,6.0,8.0,12.0,8.0,12.0,4.0,-1.0,-1.0,-1.0,-1.0,9.0039765625,34.0
768.0,8.0,2048.0,2048.0,512.0,512.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,6.0,8.0,12.0,8.0,12.0,4.0,-1.0,-1.0,-1.0,-1.0,9.0557109375,31.0
768.0,8.0,2048.0,2048.0,512.0,512.0,1024.0,2048.0,1024.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,2.0,6.0,8.0,12.0,8.0,12.0,4.0,-1.0,-1.0,-1.0,-1.0,9.0467470703125,31.0
768.0,8.0,2048.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,9.28094921875,28.0
768.0,8.0,2048.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,9.2290810546875,33.0
768.0,8.0,2048.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,8.6979404296875,33.0
768.0,8.0,2048.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,9.2139189453125,32.0
768.0,8.0,2048.0,2048.0,2048.0,1024.0,1024.0,2048.0,3072.0,1024.0,-1.0,-1.0,-1.0,-1.0,12.0,6.0,4.0,2.0,12.0,8.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,9.3359736328125,32.0
480.0,10.0,2048.0,512.0,512.0,512.0,3072.0,512.0,512.0,512.0,512.0,1024.0,-1.0,-1.0,10.0,12.0,12.0,4.0,2.0,12.0,6.0,6.0,4.0,8.0,-1.0,-1.0,6.29509521484375,28.0
480.0,10.0,2048.0,512.0,512.0,512.0,3072.0,512.0,512.0,512.0,512.0,1024.0,-1.0,-1.0,10.0,12.0,12.0,4.0,2.0,12.0,6.0,6.0,4.0,8.0,-1.0,-1.0,5.99022607421875,30.0
480.0,10.0,2048.0,512.0,512.0,512.0,3072.0,512.0,512.0,512.0,512.0,1024.0,-1.0,-1.0,10.0,12.0,12.0,4.0,2.0,12.0,6.0,6.0,4.0,8.0,-1.0,-1.0,6.46802001953125,30.0
480.0,10.0,2048.0,512.0,512.0,512.0,3072.0,512.0,512.0,512.0,512.0,1024.0,-1.0,-1.0,10.0,12.0,12.0,4.0,2.0,12.0,6.0,6.0,4.0,8.0,-1.0,-1.0,6.1069580078125,30.0
480.0,10.0,2048.0,512.0,512.0,512.0,3072.0,512.0,512.0,512.0,512.0,1024.0,-1.0,-1.0,10.0,12.0,12.0,4.0,2.0,12.0,6.0,6.0,4.0,8.0,-1.0,-1.0,6.36310107421875,30.0
768.0,8.0,2048.0,2048.0,3072.0,2048.0,1024.0,2048.0,512.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,12.0,12.0,8.0,6.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,9.2538505859375,27.0
768.0,8.0,2048.0,2048.0,3072.0,2048.0,1024.0,2048.0,512.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,12.0,12.0,8.0,6.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,8.866400390625,34.0
768.0,8.0,2048.0,2048.0,3072.0,2048.0,1024.0,2048.0,512.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,12.0,12.0,8.0,6.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,9.2570849609375,31.0
768.0,8.0,2048.0,2048.0,3072.0,2048.0,1024.0,2048.0,512.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,12.0,12.0,8.0,6.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,8.95887890625,32.0
768.0,8.0,2048.0,2048.0,3072.0,2048.0,1024.0,2048.0,512.0,1024.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,12.0,12.0,8.0,6.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,8.8633876953125,32.0
480.0,10.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,2.0,8.0,10.0,6.0,12.0,6.0,4.0,8.0,12.0,2.0,-1.0,-1.0,7.88849169921875,28.0
480.0,10.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,2.0,8.0,10.0,6.0,12.0,6.0,4.0,8.0,12.0,2.0,-1.0,-1.0,7.43782421875,30.0
480.0,10.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,2.0,8.0,10.0,6.0,12.0,6.0,4.0,8.0,12.0,2.0,-1.0,-1.0,7.7793701171875,31.0
480.0,10.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,2.0,8.0,10.0,6.0,12.0,6.0,4.0,8.0,12.0,2.0,-1.0,-1.0,7.4538095703125,30.0
480.0,10.0,1024.0,3072.0,2048.0,512.0,3072.0,3072.0,512.0,1024.0,512.0,1024.0,-1.0,-1.0,2.0,8.0,10.0,6.0,12.0,6.0,4.0,8.0,12.0,2.0,-1.0,-1.0,7.45411474609375,30.0
480.0,6.0,2048.0,2048.0,1024.0,3072.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,2.0,6.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.68765966796875,27.0
480.0,6.0,2048.0,2048.0,1024.0,3072.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,2.0,6.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.10580029296875,31.0
480.0,6.0,2048.0,2048.0,1024.0,3072.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,2.0,6.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.53003076171875,31.0
480.0,6.0,2048.0,2048.0,1024.0,3072.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,2.0,6.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.28585302734375,31.0
480.0,6.0,2048.0,2048.0,1024.0,3072.0,2048.0,1024.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,2.0,6.0,2.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.47783056640625,31.0
600.0,8.0,512.0,512.0,2048.0,512.0,512.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,6.0,12.0,4.0,12.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,7.0623291015625,27.0
600.0,8.0,512.0,512.0,2048.0,512.0,512.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,6.0,12.0,4.0,12.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,7.08550927734375,30.0
600.0,8.0,512.0,512.0,2048.0,512.0,512.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,6.0,12.0,4.0,12.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,7.177171875,30.0
600.0,8.0,512.0,512.0,2048.0,512.0,512.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,6.0,12.0,4.0,12.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,7.5225107421875,30.0
600.0,8.0,512.0,512.0,2048.0,512.0,512.0,2048.0,512.0,3072.0,-1.0,-1.0,-1.0,-1.0,6.0,4.0,6.0,12.0,4.0,12.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,7.15672802734375,30.0
600.0,10.0,512.0,512.0,3072.0,2048.0,3072.0,1024.0,512.0,1024.0,2048.0,2048.0,-1.0,-1.0,6.0,2.0,2.0,6.0,10.0,2.0,6.0,12.0,6.0,4.0,-1.0,-1.0,8.745140625,27.0
600.0,10.0,512.0,512.0,3072.0,2048.0,3072.0,1024.0,512.0,1024.0,2048.0,2048.0,-1.0,-1.0,6.0,2.0,2.0,6.0,10.0,2.0,6.0,12.0,6.0,4.0,-1.0,-1.0,8.630291015625,32.0
600.0,10.0,512.0,512.0,3072.0,2048.0,3072.0,1024.0,512.0,1024.0,2048.0,2048.0,-1.0,-1.0,6.0,2.0,2.0,6.0,10.0,2.0,6.0,12.0,6.0,4.0,-1.0,-1.0,8.7297333984375,31.0
600.0,10.0,512.0,512.0,3072.0,2048.0,3072.0,1024.0,512.0,1024.0,2048.0,2048.0,-1.0,-1.0,6.0,2.0,2.0,6.0,10.0,2.0,6.0,12.0,6.0,4.0,-1.0,-1.0,8.70744140625,32.0
600.0,10.0,512.0,512.0,3072.0,2048.0,3072.0,1024.0,512.0,1024.0,2048.0,2048.0,-1.0,-1.0,6.0,2.0,2.0,6.0,10.0,2.0,6.0,12.0,6.0,4.0,-1.0,-1.0,8.6984775390625,31.0
600.0,10.0,2048.0,512.0,1024.0,2048.0,3072.0,512.0,2048.0,3072.0,512.0,2048.0,-1.0,-1.0,8.0,12.0,10.0,12.0,4.0,2.0,6.0,10.0,6.0,4.0,-1.0,-1.0,9.118453125,27.0
600.0,10.0,2048.0,512.0,1024.0,2048.0,3072.0,512.0,2048.0,3072.0,512.0,2048.0,-1.0,-1.0,8.0,12.0,10.0,12.0,4.0,2.0,6.0,10.0,6.0,4.0,-1.0,-1.0,8.9583466796875,31.0
600.0,10.0,2048.0,512.0,1024.0,2048.0,3072.0,512.0,2048.0,3072.0,512.0,2048.0,-1.0,-1.0,8.0,12.0,10.0,12.0,4.0,2.0,6.0,10.0,6.0,4.0,-1.0,-1.0,9.201578125,30.0
600.0,10.0,2048.0,512.0,1024.0,2048.0,3072.0,512.0,2048.0,3072.0,512.0,2048.0,-1.0,-1.0,8.0,12.0,10.0,12.0,4.0,2.0,6.0,10.0,6.0,4.0,-1.0,-1.0,9.42608984375,30.0
600.0,10.0,2048.0,512.0,1024.0,2048.0,3072.0,512.0,2048.0,3072.0,512.0,2048.0,-1.0,-1.0,8.0,12.0,10.0,12.0,4.0,2.0,6.0,10.0,6.0,4.0,-1.0,-1.0,8.9878544921875,30.0
360.0,6.0,512.0,2048.0,3072.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,8.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.41316845703125,28.0
360.0,6.0,512.0,2048.0,3072.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,8.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.40027783203125,30.0
360.0,6.0,512.0,2048.0,3072.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,8.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.097212890625,30.0
360.0,6.0,512.0,2048.0,3072.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,8.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.23465234375,29.0
360.0,6.0,512.0,2048.0,3072.0,3072.0,3072.0,3072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2.0,8.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.1969677734375,30.0
540.0,12.0,1024.0,2048.0,1024.0,512.0,2048.0,2048.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,4.0,12.0,4.0,2.0,4.0,12.0,6.0,2.0,4.0,10.0,2.0,10.0,9.276708984375,27.0
540.0,12.0,1024.0,2048.0,1024.0,512.0,2048.0,2048.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,4.0,12.0,4.0,2.0,4.0,12.0,6.0,2.0,4.0,10.0,2.0,10.0,8.89468359375,31.0
540.0,12.0,1024.0,2048.0,1024.0,512.0,2048.0,2048.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,4.0,12.0,4.0,2.0,4.0,12.0,6.0,2.0,4.0,10.0,2.0,10.0,8.520009765625,32.0
540.0,12.0,1024.0,2048.0,1024.0,512.0,2048.0,2048.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,4.0,12.0,4.0,2.0,4.0,12.0,6.0,2.0,4.0,10.0,2.0,10.0,9.008123046875,34.0
540.0,12.0,1024.0,2048.0,1024.0,512.0,2048.0,2048.0,2048.0,512.0,1024.0,3072.0,3072.0,512.0,4.0,12.0,4.0,2.0,4.0,12.0,6.0,2.0,4.0,10.0,2.0,10.0,8.7966240234375,31.0
480.0,12.0,1024.0,1024.0,1024.0,2048.0,1024.0,512.0,3072.0,3072.0,3072.0,2048.0,512.0,1024.0,8.0,8.0,4.0,4.0,10.0,2.0,10.0,6.0,10.0,2.0,2.0,2.0,8.65562890625,28.0
480.0,12.0,1024.0,1024.0,1024.0,2048.0,1024.0,512.0,3072.0,3072.0,3072.0,2048.0,512.0,1024.0,8.0,8.0,4.0,4.0,10.0,2.0,10.0,6.0,10.0,2.0,2.0,2.0,8.3828984375,30.0
480.0,12.0,1024.0,1024.0,1024.0,2048.0,1024.0,512.0,3072.0,3072.0,3072.0,2048.0,512.0,1024.0,8.0,8.0,4.0,4.0,10.0,2.0,10.0,6.0,10.0,2.0,2.0,2.0,8.099796875,31.0
480.0,12.0,1024.0,1024.0,1024.0,2048.0,1024.0,512.0,3072.0,3072.0,3072.0,2048.0,512.0,1024.0,8.0,8.0,4.0,4.0,10.0,2.0,10.0,6.0,10.0,2.0,2.0,2.0,8.607267578125,31.0
480.0,12.0,1024.0,1024.0,1024.0,2048.0,1024.0,512.0,3072.0,3072.0,3072.0,2048.0,512.0,1024.0,8.0,8.0,4.0,4.0,10.0,2.0,10.0,6.0,10.0,2.0,2.0,2.0,8.707064453125,31.0
360.0,6.0,2048.0,3072.0,1024.0,3072.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,6.0,10.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.82631884765625,28.0
360.0,6.0,2048.0,3072.0,1024.0,3072.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,6.0,10.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.8567041015625,30.0
360.0,6.0,2048.0,3072.0,1024.0,3072.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,6.0,10.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.92227392578125,30.0
360.0,6.0,2048.0,3072.0,1024.0,3072.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,6.0,10.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.7064228515625,30.0
360.0,6.0,2048.0,3072.0,1024.0,3072.0,3072.0,2048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,8.0,6.0,10.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.93952001953125,31.0
480.0,12.0,2048.0,512.0,3072.0,3072.0,3072.0,512.0,1024.0,1024.0,2048.0,512.0,2048.0,1024.0,6.0,10.0,2.0,10.0,4.0,2.0,2.0,10.0,4.0,6.0,10.0,10.0,8.320302734375,28.0
